,redeem_status,name,bonus,cumulativevalue,netvalue,fund_id,daily_growth_rate,apply_status,netvalue_date
29672,开放赎回,大成月月盈短期理财债券E,,4.4280%,1.1874,1516,,开放申购,2018-03-22
29673,开放赎回,大成月月盈短期理财债券E,,4.3900%,1.3051,1516,,开放申购,2018-03-21
29674,开放赎回,华泰柏瑞精选回报混合,,1.0753,1.0753,1524,0.52%,限制大额申购,2018-03-27
29675,开放赎回,华泰柏瑞精选回报混合,,1.0697,1.0697,1524,-0.22%,限制大额申购,2018-03-26
29676,开放赎回,华泰柏瑞精选回报混合,,1.0721,1.0721,1524,-1.82%,限制大额申购,2018-03-23
29677,开放赎回,华泰柏瑞精选回报混合,,1.0920,1.092,1524,-0.38%,限制大额申购,2018-03-22
29678,开放赎回,华泰柏瑞精选回报混合,,1.0962,1.0962,1524,-0.30%,限制大额申购,2018-03-21
29679,开放赎回,华泰柏瑞精选回报混合,,1.0995,1.0995,1524,0.03%,限制大额申购,2018-03-20
29680,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.19%,限制大额申购,2018-03-27
29681,开放赎回,大成景裕灵活配置混合A,,1.1180,1.058,1517,0.00%,限制大额申购,2018-03-26
29682,开放赎回,大成景裕灵活配置混合A,,1.1180,1.058,1517,-0.09%,限制大额申购,2018-03-23
29683,开放赎回,大成景裕灵活配置混合A,,1.1190,1.059,1517,-0.09%,限制大额申购,2018-03-22
29684,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.00%,限制大额申购,2018-03-21
29685,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.00%,限制大额申购,2018-03-20
29686,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.00%,限制大额申购,2018-03-19
29687,开放赎回,平安大华新鑫先锋C,,1.2030,1.203,1515,-0.74%,开放申购,2018-03-19
29688,开放赎回,平安大华新鑫先锋C,,1.2120,1.212,1515,-0.74%,开放申购,2018-03-16
29689,开放赎回,平安大华新鑫先锋C,,1.2210,1.221,1515,0.66%,开放申购,2018-03-15
29690,开放赎回,平安大华新鑫先锋C,,1.2130,1.213,1515,-0.57%,开放申购,2018-03-14
29691,开放赎回,大成月月盈短期理财债券E,,4.3400%,1.2965,1516,,开放申购,2018-03-20
29692,开放赎回,大成月月盈短期理财债券E,,4.2550%,1.2597,1516,,开放申购,2018-03-19
29693,开放赎回,大成月月盈短期理财债券E,,4.2790%,2.2443,1516,,开放申购,2018-03-18
29694,开放赎回,大成月月盈短期理财债券E,,4.3060%,1.1994,1516,,开放申购,2018-03-16
29695,开放赎回,华泰柏瑞精选回报混合,,1.0992,1.0992,1524,-0.05%,限制大额申购,2018-03-19
29696,开放赎回,华泰柏瑞精选回报混合,,1.0998,1.0998,1524,-0.29%,限制大额申购,2018-03-16
29697,开放赎回,华泰柏瑞精选回报混合,,1.1030,1.103,1524,0.03%,限制大额申购,2018-03-15
29698,开放赎回,华泰柏瑞精选回报混合,,1.1027,1.1027,1524,-0.26%,限制大额申购,2018-03-14
29699,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.00%,限制大额申购,2018-03-16
29700,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,0.00%,限制大额申购,2018-03-15
29701,开放赎回,大成景裕灵活配置混合A,,1.1200,1.06,1517,-0.09%,限制大额申购,2018-03-14
29702,开放赎回,博时新策略灵活配置混合A,,1.1113,1.1113,1522,-0.01%,限制大额申购,2018-03-27
29703,开放赎回,博时新策略灵活配置混合A,,1.1114,1.1114,1522,0.05%,限制大额申购,2018-03-26
29704,开放赎回,博时新策略灵活配置混合A,,1.1109,1.1109,1522,-0.04%,限制大额申购,2018-03-23
29705,开放赎回,博时新策略灵活配置混合A,,1.1113,1.1113,1522,0.03%,限制大额申购,2018-03-22
29706,开放赎回,博时新策略灵活配置混合A,,1.1110,1.111,1522,-0.01%,限制大额申购,2018-03-21
29707,开放赎回,博时新策略灵活配置混合A,,1.1111,1.1111,1522,0.05%,限制大额申购,2018-03-20
29708,开放赎回,景顺长城泰和回报混合C,,1.1060,1.106,1507,0.00%,限制大额申购,2018-03-27
29709,开放赎回,景顺长城泰和回报混合C,,1.1060,1.106,1507,0.09%,限制大额申购,2018-03-26
29710,开放赎回,景顺长城泰和回报混合C,,1.1050,1.105,1507,-0.09%,限制大额申购,2018-03-23
29711,开放赎回,景顺长城泰和回报混合C,,1.1060,1.106,1507,-0.09%,限制大额申购,2018-03-22
29712,开放赎回,景顺长城泰和回报混合C,,1.1070,1.107,1507,-0.09%,限制大额申购,2018-03-21
29713,开放赎回,景顺长城泰和回报混合C,,1.1080,1.108,1507,0.00%,限制大额申购,2018-03-20
29714,开放赎回,富国新动力灵活配置混合A,,1.4260,1.426,1508,0.92%,开放申购,2018-03-27
29715,开放赎回,富国新动力灵活配置混合A,,1.4130,1.413,1508,2.17%,开放申购,2018-03-26
29716,开放赎回,富国新动力灵活配置混合A,,1.3830,1.383,1508,-1.07%,开放申购,2018-03-23
29717,开放赎回,富国新动力灵活配置混合A,,1.3980,1.398,1508,-0.43%,开放申购,2018-03-22
29718,开放赎回,富国新动力灵活配置混合A,,1.4040,1.404,1508,-0.78%,开放申购,2018-03-21
29719,开放赎回,富国新动力灵活配置混合A,,1.4150,1.415,1508,1.36%,开放申购,2018-03-20
29720,开放赎回,富国新动力灵活配置混合A,,1.3960,1.396,1508,2.20%,开放申购,2018-03-19
29721,开放赎回,博时新策略灵活配置混合A,,1.1106,1.1106,1522,0.08%,限制大额申购,2018-03-19
29722,开放赎回,博时新策略灵活配置混合A,,1.1097,1.1097,1522,-0.02%,限制大额申购,2018-03-16
29723,开放赎回,博时新策略灵活配置混合A,,1.1099,1.1099,1522,0.03%,限制大额申购,2018-03-15
29724,开放赎回,博时新策略灵活配置混合A,,1.1096,1.1096,1522,0.01%,限制大额申购,2018-03-14
29725,开放赎回,景顺长城泰和回报混合C,,1.1080,1.108,1507,0.09%,限制大额申购,2018-03-19
29726,开放赎回,景顺长城泰和回报混合C,,1.1070,1.107,1507,-0.18%,限制大额申购,2018-03-16
29727,开放赎回,景顺长城泰和回报混合C,,1.1090,1.109,1507,0.09%,限制大额申购,2018-03-15
29728,开放赎回,景顺长城泰和回报混合C,,1.1080,1.108,1507,0.00%,限制大额申购,2018-03-14
29729,开放赎回,富国新动力灵活配置混合A,,1.3660,1.366,1508,-0.07%,开放申购,2018-03-16
29730,开放赎回,富国新动力灵活配置混合A,,1.3670,1.367,1508,0.59%,开放申购,2018-03-15
29731,开放赎回,富国新动力灵活配置混合A,,1.3590,1.359,1508,-0.80%,开放申购,2018-03-14
29732,开放赎回,东方新价值混合A,,1.2105,1.2105,1495,0.31%,限制大额申购,2018-03-27
29733,开放赎回,东方新价值混合A,,1.2068,1.2068,1495,-0.18%,限制大额申购,2018-03-26
29734,开放赎回,东方新价值混合A,,1.2090,1.209,1495,-0.78%,限制大额申购,2018-03-23
29735,开放赎回,东方新价值混合A,,1.2185,1.2185,1495,-0.48%,限制大额申购,2018-03-22
29736,开放赎回,东方新价值混合A,,1.2244,1.2244,1495,0.11%,限制大额申购,2018-03-21
29737,开放赎回,东方新价值混合A,,1.2230,1.223,1495,0.02%,限制大额申购,2018-03-20
29738,开放赎回,工银聚焦30股票,,0.6910,0.691,1496,0.88%,开放申购,2018-03-27
29739,开放赎回,工银聚焦30股票,,0.6850,0.685,1496,-0.58%,开放申购,2018-03-26
29740,开放赎回,工银聚焦30股票,,0.6890,0.689,1496,-2.68%,开放申购,2018-03-23
29741,开放赎回,工银聚焦30股票,,0.7080,0.708,1496,-0.98%,开放申购,2018-03-22
29742,开放赎回,工银聚焦30股票,,0.7150,0.715,1496,-0.69%,开放申购,2018-03-21
29743,开放赎回,工银聚焦30股票,,0.7200,0.72,1496,0.28%,开放申购,2018-03-20
29744,开放赎回,工银聚焦30股票,,0.7180,0.718,1496,0.00%,开放申购,2018-03-19
29745,开放赎回,东方新价值混合A,,1.2228,1.2228,1495,0.20%,限制大额申购,2018-03-19
29746,开放赎回,东方新价值混合A,,1.2204,1.2204,1495,-0.21%,限制大额申购,2018-03-16
29747,开放赎回,东方新价值混合A,,1.2230,1.223,1495,0.22%,限制大额申购,2018-03-15
29748,开放赎回,东方新价值混合A,,1.2203,1.2203,1495,-0.19%,限制大额申购,2018-03-14
29749,开放赎回,大成月添利债券E,,4.3000%,1.1523,1497,,开放申购,2018-03-27
29750,开放赎回,大成月添利债券E,,4.3190%,1.1862,1497,,开放申购,2018-03-26
29751,开放赎回,大成月添利债券E,,4.3030%,2.3367,1497,,开放申购,2018-03-25
29752,开放赎回,大成月添利债券E,,4.2880%,1.1572,1497,,开放申购,2018-03-23
29753,开放赎回,工银聚焦30股票,,0.7180,0.718,1496,-0.97%,开放申购,2018-03-16
29754,开放赎回,工银聚焦30股票,,0.7250,0.725,1496,0.69%,开放申购,2018-03-15
29755,开放赎回,工银聚焦30股票,,0.7200,0.72,1496,0.00%,开放申购,2018-03-14
29756,开放赎回,汇添富国企创新股票,,1.1100,1.11,1490,1.37%,开放申购,2018-03-27
29757,开放赎回,汇添富国企创新股票,,1.0950,1.095,1490,1.20%,开放申购,2018-03-26
29758,开放赎回,汇添富国企创新股票,,1.0820,1.082,1490,-3.65%,开放申购,2018-03-23
29759,开放赎回,汇添富国企创新股票,,1.1230,1.123,1490,-0.35%,开放申购,2018-03-22
29760,开放赎回,汇添富国企创新股票,,1.1270,1.127,1490,-1.05%,开放申购,2018-03-21
29761,开放赎回,国泰生益灵活配置混合A,,1.2299,1.2299,1491,0.00%,暂停申购,2018-03-27
29762,开放赎回,国泰生益灵活配置混合A,,1.2299,1.2299,1491,0.01%,暂停申购,2018-03-26
29763,开放赎回,国泰生益灵活配置混合A,,1.2298,1.2298,1491,0.00%,暂停申购,2018-03-23
29764,开放赎回,国泰生益灵活配置混合A,,1.2298,1.2298,1491,0.00%,暂停申购,2018-03-22
29765,开放赎回,国泰生益灵活配置混合A,,1.2298,1.2298,1491,0.01%,暂停申购,2018-03-21
29766,开放赎回,国泰生益灵活配置混合A,,1.2297,1.2297,1491,0.00%,暂停申购,2018-03-20
29767,开放赎回,招商丰裕混合C,,1.1020,1.102,1502,0.00%,开放申购,2018-03-14
29768,开放赎回,招商丰裕混合C,,1.1020,1.102,1502,0.00%,开放申购,2018-03-13
29769,开放赎回,招商丰裕混合C,,1.1020,1.102,1502,1.57%,开放申购,2018-03-12
29770,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-09
29771,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-08
29772,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-07
29773,开放赎回,招商丰裕混合A,,1.1230,1.123,1501,0.00%,开放申购,2018-03-14
29774,开放赎回,招商丰裕混合A,,1.1230,1.123,1501,0.00%,开放申购,2018-03-13
29775,开放赎回,招商丰裕混合A,,1.1230,1.123,1501,1.17%,开放申购,2018-03-12
29776,开放赎回,大成月添利债券E,,4.2870%,1.2245,1497,,开放申购,2018-03-22
29777,开放赎回,大成月添利债券E,,4.2610%,1.1898,1497,,开放申购,2018-03-21
29778,开放赎回,大成月添利债券E,,4.2630%,1.1882,1497,,开放申购,2018-03-20
29779,开放赎回,大成月添利债券E,,4.2770%,1.155,1497,,开放申购,2018-03-19
29780,开放赎回,大成月添利债券E,,4.3160%,2.3098,1497,,开放申购,2018-03-18
29781,开放赎回,大成月添利债券E,,4.3920%,1.1547,1497,,开放申购,2018-03-16
29782,开放赎回,汇添富国企创新股票,,1.1390,1.139,1490,-0.52%,开放申购,2018-03-20
29783,开放赎回,汇添富国企创新股票,,1.1450,1.145,1490,0.44%,开放申购,2018-03-19
29784,开放赎回,汇添富国企创新股票,,1.1400,1.14,1490,-1.13%,开放申购,2018-03-16
29785,开放赎回,汇添富国企创新股票,,1.1530,1.153,1490,0.70%,开放申购,2018-03-15
29786,开放赎回,汇添富国企创新股票,,1.1450,1.145,1490,0.00%,开放申购,2018-03-14
29787,开放赎回,国泰生益灵活配置混合A,,1.2297,1.2297,1491,0.00%,暂停申购,2018-03-19
29788,开放赎回,国泰生益灵活配置混合A,,1.2297,1.2297,1491,-0.02%,暂停申购,2018-03-16
29789,开放赎回,国泰生益灵活配置混合A,,1.2299,1.2299,1491,0.00%,暂停申购,2018-03-15
29790,开放赎回,国泰生益灵活配置混合A,,1.2299,1.2299,1491,0.00%,暂停申购,2018-03-14
29791,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-06
29792,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-05
29793,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-02
29794,开放赎回,招商丰裕混合C,,1.0850,1.085,1502,0.00%,开放申购,2018-03-01
29795,开放赎回,招商丰裕混合A,,1.1100,1.11,1501,-0.09%,开放申购,2018-03-09
29796,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-08
29797,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-07
29798,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-06
29799,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-05
29800,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-02
29801,开放赎回,招商丰裕混合A,,1.1110,1.111,1501,0.00%,开放申购,2018-03-01
29802,开放赎回,万家瑞丰灵活配置混合C,,1.1008,1.1008,1489,0.29%,开放申购,2018-03-27
29803,开放赎回,万家瑞丰灵活配置混合C,,1.0976,1.0976,1489,-0.80%,开放申购,2018-03-26
29804,开放赎回,万家瑞丰灵活配置混合C,,1.1064,1.1064,1489,-0.68%,开放申购,2018-03-23
29805,开放赎回,万家瑞丰灵活配置混合C,,1.1140,1.114,1489,-0.46%,开放申购,2018-03-22
29806,开放赎回,万家瑞丰灵活配置混合C,,1.1191,1.1191,1489,-0.11%,开放申购,2018-03-21
29807,开放赎回,万家瑞丰灵活配置混合C,,1.1203,1.1203,1489,0.04%,开放申购,2018-03-20
29808,开放赎回,万家瑞丰灵活配置混合C,,1.1199,1.1199,1489,-0.52%,开放申购,2018-03-19
29809,开放赎回,万家瑞丰灵活配置混合C,,1.1257,1.1257,1489,-0.28%,开放申购,2018-03-16
29810,开放赎回,万家瑞丰灵活配置混合C,,1.1289,1.1289,1489,0.01%,开放申购,2018-03-15
29811,开放赎回,万家瑞丰灵活配置混合C,,1.1288,1.1288,1489,-0.11%,开放申购,2018-03-14
29812,开放赎回,中银智能制造股票,,0.7680,0.768,1476,1.86%,开放申购,2018-03-27
29813,开放赎回,中银智能制造股票,,0.7540,0.754,1476,2.03%,开放申购,2018-03-26
29814,开放赎回,中银智能制造股票,,0.7390,0.739,1476,-4.40%,开放申购,2018-03-23
29815,开放赎回,中银智能制造股票,,0.7730,0.773,1476,-0.64%,开放申购,2018-03-22
29816,开放赎回,中银智能制造股票,,0.7780,0.778,1476,-1.52%,开放申购,2018-03-21
29817,开放赎回,中银智能制造股票,,0.7900,0.79,1476,0.00%,开放申购,2018-03-20
29818,开放赎回,泰康薪意保货币A,,1.1015,1.1015,1477,4.2440%,限制大额申购,2018-03-27
29819,开放赎回,泰康薪意保货币A,,1.2303,1.2303,1477,4.2210%,限制大额申购,2018-03-26
29820,开放赎回,泰康薪意保货币A,,1.0897,1.0897,1477,4.1300%,限制大额申购,2018-03-25
29821,开放赎回,泰康薪意保货币A,,1.0898,1.0898,1477,4.1250%,限制大额申购,2018-03-24
29822,开放赎回,泰康薪意保货币A,,1.2368,1.2368,1477,4.1190%,限制大额申购,2018-03-23
29823,开放赎回,泰康薪意保货币A,,1.1653,1.1653,1477,4.0340%,限制大额申购,2018-03-22
29824,开放赎回,泰康薪意保货币A,,1.0586,1.0586,1477,3.9830%,限制大额申购,2018-03-21
29825,开放赎回,上投摩根新兴服务股票,,1.1350,1.135,1482,2.25%,开放申购,2018-03-27
29826,开放赎回,上投摩根新兴服务股票,,1.1100,1.11,1482,2.12%,开放申购,2018-03-26
29827,开放赎回,上投摩根新兴服务股票,,1.0870,1.087,1482,-3.55%,开放申购,2018-03-23
29828,开放赎回,上投摩根新兴服务股票,,1.1270,1.127,1482,-1.05%,开放申购,2018-03-22
29829,开放赎回,上投摩根新兴服务股票,,1.1390,1.139,1482,-1.21%,开放申购,2018-03-21
29830,开放赎回,上投摩根新兴服务股票,,1.1530,1.153,1482,0.26%,开放申购,2018-03-20
29831,开放赎回,天弘喜利灵活配置混合,,1.0089,1.0089,1483,-0.10%,暂停申购,2018-03-27
29832,开放赎回,天弘喜利灵活配置混合,,1.0099,1.0099,1483,-0.43%,暂停申购,2018-03-26
29833,开放赎回,天弘喜利灵活配置混合,,1.0143,1.0143,1483,-0.12%,暂停申购,2018-03-23
29834,开放赎回,天弘喜利灵活配置混合,,1.0155,1.0155,1483,-0.14%,限制大额申购,2018-03-22
29835,开放赎回,天弘喜利灵活配置混合,,1.0169,1.0169,1483,-0.14%,限制大额申购,2018-03-21
29836,开放赎回,天弘喜利灵活配置混合,,1.0183,1.0183,1483,-0.12%,限制大额申购,2018-03-20
29837,开放赎回,天弘喜利灵活配置混合,,1.0195,1.0195,1483,-0.48%,限制大额申购,2018-03-19
29838,开放赎回,天弘喜利灵活配置混合,,1.0244,1.0244,1483,-0.17%,限制大额申购,2018-03-16
29839,开放赎回,中银智能制造股票,,0.7900,0.79,1476,-0.13%,开放申购,2018-03-19
29840,开放赎回,中银智能制造股票,,0.7910,0.791,1476,-1.74%,开放申购,2018-03-16
29841,开放赎回,中银智能制造股票,,0.8050,0.805,1476,1.13%,开放申购,2018-03-15
29842,开放赎回,中银智能制造股票,,0.7960,0.796,1476,-0.25%,开放申购,2018-03-14
29843,开放赎回,泰康薪意保货币A,,1.0581,1.0581,1477,3.9960%,限制大额申购,2018-03-20
29844,开放赎回,泰康薪意保货币A,,1.0635,1.0635,1477,4.0130%,限制大额申购,2018-03-19
29845,开放赎回,泰康薪意保货币A,,1.0797,1.0797,1477,4.0860%,限制大额申购,2018-03-18
29846,开放赎回,上投摩根新兴服务股票,,1.1500,1.15,1482,1.14%,开放申购,2018-03-19
29847,开放赎回,上投摩根新兴服务股票,,1.1370,1.137,1482,-1.73%,开放申购,2018-03-16
29848,开放赎回,上投摩根新兴服务股票,,1.1570,1.157,1482,1.05%,开放申购,2018-03-15
29849,开放赎回,上投摩根新兴服务股票,,1.1450,1.145,1482,-0.69%,开放申购,2018-03-14
29850,开放赎回,天弘喜利灵活配置混合,,1.0261,1.0261,1483,-0.13%,限制大额申购,2018-03-15
29851,开放赎回,天弘喜利灵活配置混合,,1.0274,1.0274,1483,-0.17%,限制大额申购,2018-03-14
29852,开放赎回,南方利鑫C,,1.1290,1.129,1503,0.00%,开放申购,2018-03-27
29853,开放赎回,南方利鑫C,,1.1290,1.129,1503,-0.09%,开放申购,2018-03-26
29854,开放赎回,南方利鑫C,,1.1300,1.13,1503,-0.18%,开放申购,2018-03-23
29855,开放赎回,南方利鑫C,,1.1320,1.132,1503,0.00%,开放申购,2018-03-22
29856,开放赎回,南方利鑫C,,1.1320,1.132,1503,0.00%,开放申购,2018-03-21
29857,开放赎回,南方利鑫C,,1.1320,1.132,1503,0.00%,开放申购,2018-03-20
29858,开放赎回,南方利鑫C,,1.1320,1.132,1503,0.00%,开放申购,2018-03-19
29859,开放赎回,南方利鑫C,,1.1320,1.132,1503,0.00%,开放申购,2018-03-16
29860,开放赎回,南方利鑫C,,1.1320,1.132,1503,-0.09%,开放申购,2018-03-15
29861,开放赎回,南方利鑫C,,1.1330,1.133,1503,0.00%,开放申购,2018-03-14
29862,开放赎回,广发中证全指金融地产联接A,,0.9940,0.994,1469,0.44%,开放申购,2018-03-27
29863,开放赎回,广发中证全指金融地产联接A,,0.9896,0.9896,1469,-1.50%,开放申购,2018-03-26
29864,开放赎回,广发中证全指金融地产联接A,,1.0047,1.0047,1469,-3.08%,开放申购,2018-03-23
29865,开放赎回,广发中证全指金融地产联接A,,1.0366,1.0366,1469,-0.72%,开放申购,2018-03-22
29866,开放赎回,广发中证全指金融地产联接A,,1.0441,1.0441,1469,-0.01%,开放申购,2018-03-21
29867,开放赎回,广发中证全指金融地产联接A,,1.0442,1.0442,1469,0.08%,开放申购,2018-03-20
29868,开放赎回,广发中证全指金融地产联接A,,1.0434,1.0434,1469,0.44%,开放申购,2018-03-19
29869,开放赎回,广发中证全指金融地产联接A,,1.0388,1.0388,1469,-0.53%,开放申购,2018-03-16
29870,开放赎回,广发中证全指金融地产联接A,,1.0443,1.0443,1469,0.22%,开放申购,2018-03-15
29871,开放赎回,广发中证全指金融地产联接A,,1.0420,1.042,1469,-0.66%,开放申购,2018-03-14
29872,开放赎回,光大一带一路混合,,0.9550,0.955,1463,2.47%,开放申购,2018-03-27
29873,开放赎回,光大一带一路混合,,0.9320,0.932,1463,2.64%,开放申购,2018-03-26
29874,开放赎回,光大一带一路混合,,0.9080,0.908,1463,-4.02%,开放申购,2018-03-23
29875,开放赎回,光大一带一路混合,,0.9460,0.946,1463,-0.73%,开放申购,2018-03-22
29876,开放赎回,光大一带一路混合,,0.9530,0.953,1463,-0.63%,开放申购,2018-03-21
29877,开放赎回,光大一带一路混合,,0.9590,0.959,1463,0.00%,开放申购,2018-03-20
29878,开放赎回,光大一带一路混合,,0.9590,0.959,1463,0.74%,开放申购,2018-03-19
29879,开放赎回,光大一带一路混合,,0.9520,0.952,1463,-0.94%,开放申购,2018-03-16
29880,开放赎回,光大一带一路混合,,0.9610,0.961,1463,0.10%,开放申购,2018-03-15
29881,开放赎回,光大一带一路混合,,0.9600,0.96,1463,-1.34%,开放申购,2018-03-14
29882,开放赎回,广发中证全指能源ETF联接,,0.8271,0.8271,1460,0.79%,开放申购,2018-03-27
29883,开放赎回,广发中证全指能源ETF联接,,0.8206,0.8206,1460,-0.88%,开放申购,2018-03-26
29884,开放赎回,广发中证全指能源ETF联接,,0.8279,0.8279,1460,-3.27%,开放申购,2018-03-23
29885,开放赎回,广发中证全指能源ETF联接,,0.8559,0.8559,1460,-0.02%,开放申购,2018-03-22
29886,开放赎回,广发中证全指能源ETF联接,,0.8561,0.8561,1460,-0.27%,开放申购,2018-03-21
29887,开放赎回,广发中证全指能源ETF联接,,0.8584,0.8584,1460,0.72%,开放申购,2018-03-20
29888,开放赎回,广发中证全指能源ETF联接,,0.8523,0.8523,1460,-1.27%,开放申购,2018-03-19
29889,开放赎回,景顺长城中证500ETF联,,0.7970,0.797,1455,2.05%,限制大额申购,2018-03-27
29890,开放赎回,景顺长城中证500ETF联,,0.7810,0.781,1455,1.83%,限制大额申购,2018-03-26
29891,开放赎回,景顺长城中证500ETF联,,0.7670,0.767,1455,-4.72%,限制大额申购,2018-03-23
29892,开放赎回,景顺长城中证500ETF联,,0.8050,0.805,1455,-0.49%,限制大额申购,2018-03-22
29893,开放赎回,华泰柏瑞制造2025混合A,,1.0620,1.062,1456,1.72%,开放申购,2018-03-27
29894,开放赎回,华泰柏瑞制造2025混合A,,1.0440,1.044,1456,1.26%,开放申购,2018-03-26
29895,开放赎回,华泰柏瑞制造2025混合A,,1.0310,1.031,1456,-3.73%,开放申购,2018-03-23
29896,开放赎回,华泰柏瑞制造2025混合A,,1.0710,1.071,1456,-1.29%,开放申购,2018-03-22
29897,开放赎回,华泰柏瑞制造2025混合A,,1.0850,1.085,1456,-1.27%,开放申购,2018-03-21
29898,开放赎回,广发中证全指能源ETF联接,,0.8633,0.8633,1460,-1.18%,开放申购,2018-03-16
29899,开放赎回,广发中证全指能源ETF联接,,0.8736,0.8736,1460,-0.10%,开放申购,2018-03-15
29900,开放赎回,广发中证全指能源ETF联接,,0.8745,0.8745,1460,0.17%,开放申购,2018-03-14
29901,开放赎回,景顺长城中证500ETF联,,0.8090,0.809,1455,-0.61%,限制大额申购,2018-03-21
29902,开放赎回,景顺长城中证500ETF联,,0.8140,0.814,1455,0.25%,限制大额申购,2018-03-20
29903,开放赎回,景顺长城中证500ETF联,,0.8120,0.812,1455,0.12%,限制大额申购,2018-03-19
29904,开放赎回,景顺长城中证500ETF联,,0.8110,0.811,1455,-0.49%,限制大额申购,2018-03-16
29905,开放赎回,景顺长城中证500ETF联,,0.8150,0.815,1455,-0.12%,限制大额申购,2018-03-15
29906,开放赎回,华泰柏瑞制造2025混合A,,1.0990,1.099,1456,0.37%,开放申购,2018-03-20
29907,开放赎回,华泰柏瑞制造2025混合A,,1.0950,1.095,1456,0.27%,开放申购,2018-03-19
29908,开放赎回,华泰柏瑞制造2025混合A,,1.0920,1.092,1456,-0.82%,开放申购,2018-03-16
29909,开放赎回,华泰柏瑞制造2025混合A,,1.1010,1.101,1456,0.09%,开放申购,2018-03-15
29910,开放赎回,华泰柏瑞制造2025混合A,,1.1000,1.1,1456,-0.54%,开放申购,2018-03-14
29911,开放赎回,景顺长城中证500ETF联,,0.8160,0.816,1455,-0.97%,限制大额申购,2018-03-14
29912,开放赎回,华商双翼平衡混合,,1.1700,1.17,1448,0.09%,开放申购,2018-03-27
29913,开放赎回,华商双翼平衡混合,,1.1690,1.169,1448,0.17%,开放申购,2018-03-26
29914,开放赎回,华商双翼平衡混合,,1.1670,1.167,1448,-0.77%,开放申购,2018-03-23
29915,开放赎回,华商双翼平衡混合,,1.1760,1.176,1448,-0.25%,开放申购,2018-03-22
29916,开放赎回,华商双翼平衡混合,,1.1790,1.179,1448,-0.34%,开放申购,2018-03-21
29917,开放赎回,华商双翼平衡混合,,1.1830,1.183,1448,0.42%,开放申购,2018-03-20
29918,开放赎回,华商双翼平衡混合,,1.1780,1.178,1448,0.00%,开放申购,2018-03-19
29919,开放赎回,鹏华弘鑫混合C,,1.0591,1.0591,1454,0.46%,开放申购,2018-03-27
29920,开放赎回,鹏华弘鑫混合C,,1.0543,1.0543,1454,-0.28%,开放申购,2018-03-26
29921,开放赎回,鹏华弘鑫混合C,,1.0573,1.0573,1454,-1.61%,开放申购,2018-03-23
29922,开放赎回,鹏华弘鑫混合C,,1.0746,1.0746,1454,-0.44%,开放申购,2018-03-22
29923,开放赎回,鹏华弘鑫混合C,,1.0793,1.0793,1454,-0.35%,开放申购,2018-03-21
29924,开放赎回,华商双驱优选混合,,1.2640,1.074,1449,0.94%,开放申购,2018-03-27
29925,开放赎回,华商双驱优选混合,,1.2540,1.064,1449,0.47%,开放申购,2018-03-26
29926,开放赎回,华商双驱优选混合,,1.2490,1.059,1449,-2.58%,开放申购,2018-03-23
29927,开放赎回,华商双驱优选混合,,1.2770,1.087,1449,-0.46%,开放申购,2018-03-22
29928,开放赎回,华商双驱优选混合,,1.2820,1.092,1449,-0.64%,开放申购,2018-03-21
29929,开放赎回,易方达瑞选灵活配置混合I,,1.1770,1.097,1443,0.46%,开放申购,2018-03-27
29930,开放赎回,易方达瑞选灵活配置混合I,,1.1720,1.092,1443,0.28%,开放申购,2018-03-26
29931,开放赎回,易方达瑞选灵活配置混合I,,1.1690,1.089,1443,-0.91%,开放申购,2018-03-23
29932,开放赎回,易方达瑞选灵活配置混合I,,1.1790,1.099,1443,-0.36%,开放申购,2018-03-22
29933,开放赎回,易方达瑞选灵活配置混合I,,1.1830,1.103,1443,-0.09%,开放申购,2018-03-21
29934,开放赎回,易方达瑞选灵活配置混合I,,1.1840,1.104,1443,0.09%,开放申购,2018-03-20
29935,开放赎回,天弘惠利混合,,1.1734,1.1734,1447,-0.08%,限制大额申购,2018-03-27
29936,开放赎回,天弘惠利混合,,1.1743,1.1743,1447,-0.36%,限制大额申购,2018-03-26
